id,u,x,Z,T,R,R2,ZR,ZR2,Y
583,0.752567942719907,-0.452732183970511,0,1.36442595703993,-0.452732183970511,0.204966430402709,0,0,1.36775771074835
584,0.219568352214992,0.858626298606396,1,0.964676264161244,0.858626298606396,0.737239120658519,0.858626298606396,0.737239120658519,0.971725962695141
585,0.699905941495672,-0.0482360143214464,0,1.32492945612175,-0.0482360143214464,0.00232671307761878,0,0,1.32785475780657
586,0.965319794137031,0.438830445986241,1,1.52398984560277,0.438830445986241,0.192572160324483,0.438830445986241,0.192572160324483,1.52427264338498
587,0.532100079581142,-0.889625634066761,0,1.19907505968586,-0.889625634066761,0.791433768788686,0,0,1.19296211086015
588,0.250510268844664,0.0365625340491533,1,0.987882701633498,0.0365625340491533,0.0013368188960955,0.0365625340491533,0.0013368188960955,0.987471089096197
589,0.521446982165799,0.697117500472814,1,1.19108523662435,0.697117500472814,0.485972809465464,0.697117500472814,0.485972809465464,1.1831283669249
590,0.710707478690893,0.257899941876531,1,1.33303060901817,0.257899941876531,0.0665123800199179,0.257899941876531,0.0665123800199179,1.33474645093856
591,0.23048243089579,0.494979985058308,1,0.972861823171843,0.494979985058308,0.245005185608322,0.494979985058308,0.245005185608322,0.968374194629867
592,0.595751514425501,-0.489600798580796,0,1.24681363581913,-0.489600798580796,0.239708941970953,0,0,1.25004650227037
593,0.833087483188137,0.403137446846813,1,1.4248156123911,0.403137446846813,0.162519801050167,0.403137446846813,0.162519801050167,1.42390801647737
594,0.710750117665157,-0.344319914467633,0,1.33306258824887,-0.344319914467633,0.118556203498998,0,0,1.33073391007164
595,0.837517670122907,-0.945459186565131,0,1.42813825259218,-0.945459186565131,0.893893073460399,0,0,1.42741114110478
596,0.703937147045508,0.937839347869158,1,1.32795286028413,0.937839347869158,0.879542642411647,0.937839347869158,0.879542642411647,1.31995103174284
597,0.574283740716055,0.154291621875018,1,1.23071280553704,0.154291621875018,0.0238059045808235,0.154291621875018,0.0238059045808235,1.22769989234562
598,0.44421104551293,0.547981090378016,1,1.1331582841347,0.547981090378016,0.30028327541188,0.547981090378016,0.30028327541188,1.12708366743878
599,0.60756792104803,-0.711766668129712,0,1.25567594078602,-0.711766668129712,0.506611789860472,0,0,1.2436521909681
600,0.358341983752325,0.20608128560707,1,1.06875648781424,0.20608128560707,0.0424694962774626,0.20608128560707,0.0424694962774626,1.0691968021967
601,0.886888584354892,0.155384292360395,1,1.46516643826617,0.155384292360395,0.0241442783123408,0.155384292360395,0.0241442783123408,1.46932023841404
602,0.285230546724051,0.425496057141572,1,1.01392291004304,0.425496057141572,0.181046894643024,0.425496057141572,0.181046894643024,1.01246448847845
603,0.574819232104346,-0.22660326724872,0,1.23111442407826,-0.22660326724872,0.0513490407277948,0,0,1.22340940665861
604,0.921646472299471,0.132920365314931,1,1.4912348542246,0.132920365314931,0.0176678235154546,0.132920365314931,0.0176678235154546,1.4916224750594
605,0.975147773977369,0.036065902095288,1,1.53136083048303,0.036065902095288,0.0013007492939469,0.036065902095288,0.0013007492939469,1.5289096213166
606,0.482133047655225,-0.339344261214137,0,1.16159978574142,-0.339344261214137,0.115154527618969,0,0,1.16370845823068
607,0.555161105003208,-0.342043196316808,0,1.21637082875241,-0.342043196316808,0.116993548146619,0,0,1.21354847687309
608,0.645243774401024,0.93228052277118,1,1.28393283080077,0.93228052277118,0.869146973138504,0.93228052277118,0.869146973138504,1.2785865574101
609,0.0572107762563974,-0.997009503189474,0,0.190702587521325,-0.997009503189474,0.994027949450122,0,0,0.194015842128368
610,0.67564078932628,0.222110881470144,1,1.30673059199471,0.222110881470144,0.0493332436674443,0.222110881470144,0.0493332436674443,1.30773300103682
611,0.212719338014722,-0.461395549122244,0,0.709064460049073,-0.461395549122244,0.212885852749817,0,0,0.717354124425261
612,0.36318323132582,-0.696578283328563,0,1.07238742349437,-0.696578283328563,0.485221304804968,0,0,1.07628235418658
613,0.889590620761737,-0.312931537162513,0,1.4671929655713,-0.312931537162513,0.097926146950893,0,0,1.46428907460773
614,0.958676235983148,0.878439033869654,1,1.51900717698736,0.878439033869654,0.771655136225851,0.878439033869654,0.771655136225851,1.51816237428279
615,0.357431212207302,-0.804159700870514,0,1.06807340915548,-0.804159700870514,0.646672824504154,0,0,1.06021857868527
616,0.584743509301916,0.70668001845479,1,1.23855763197644,0.70668001845479,0.499396648483263,0.70668001845479,0.499396648483263,1.23047996132684
617,0.435420515015721,0.900795121211559,1,1.12656538626179,0.900795121211559,0.811431850398547,0.900795121211559,0.811431850398547,1.12848735721821
618,0.945112898712978,-0.908623816911131,0,1.50883467403473,-0.908623816911131,0.825597240658153,0,0,1.50751973799865
619,0.712423678487539,-0.307439820840955,0,1.33431775886565,-0.307439820840955,0.0945192434387184,0,0,1.33256833543536
620,0.881384997628629,0.371456508059055,1,1.46103874822147,0.371456508059055,0.137979937379427,0.371456508059055,0.137979937379427,1.47474436459626
621,0.194694587960839,-0.351939803920686,0,0.648981959869464,-0.351939803920686,0.123861625583731,0,0,0.651617706057484
622,0.12218931177631,0.23457563156262,1,0.891641983832233,0.23457563156262,0.0550257269230022,0.23457563156262,0.0550257269230022,0.885211183188369
623,0.892259554704651,0.111608779989183,1,1.46919466602849,0.111608779989183,0.0124565197706738,0.111608779989183,0.0124565197706738,1.4647611380593
624,0.354308520210907,0.799537980929017,1,1.06573139015818,0.799537980929017,0.639260982948049,0.799537980929017,0.639260982948049,1.06282323748532
625,0.778588759945706,-0.188891685102135,0,1.38394156995928,-0.188891685102135,0.0356800687007241,0,0,1.38337245165196
626,0.388230915647,-0.837213031481952,0,1.09117318673525,-0.837213031481952,0.700925660083199,0,0,1.0941069381824
627,0.138428023084998,0.826025479473174,1,0.903821017313749,0.826025479473174,0.682318092738886,0.826025479473174,0.682318092738886,0.897899137147672
628,0.919431894086301,-0.956997016910464,0,1.48957392056473,-0.956997016910464,0.915843290375526,0,0,1.48298738312898
629,0.526909668464214,0.655578613746911,1,1.19518225134816,0.655578613746911,0.429783318802322,0.655578613746911,0.429783318802322,1.19467270889421
630,0.854542376240715,-0.955358427017927,0,1.44090678218054,-0.955358427017927,0.912709724074168,0,0,1.44212262325037
631,0.94576855795458,-0.236506861634553,0,1.50932641846593,-0.236506861634553,0.0559354956002254,0,0,1.50877714467946
632,0.750470815226436,0.607338962610811,1,1.36285311141983,0.607338962610811,0.368860615505176,0.607338962610811,0.368860615505176,1.36435042579968
633,0.891068306053057,-0.615205691661686,0,1.46830122953979,-0.615205691661686,0.378478043052933,0,0,1.4719455310282
634,0.212379940319806,0.751373611390591,1,0.959284955239855,0.751373611390591,0.564562303894138,0.751373611390591,0.564562303894138,0.95486937889422
635,0.352301683975384,0.916140242479742,1,1.06422626298154,0.916140242479742,0.83931294389084,0.916140242479742,0.83931294389084,1.0634554007112
636,0.255180238513276,-0.881322795525193,0,0.850600795044253,-0.881322795525193,0.776729869912342,0,0,0.854318935382036
637,0.0885293893516064,0.603341558482498,1,0.866397042013705,0.603341558482498,0.36402103619209,0.603341558482498,0.36402103619209,0.867158767162342
638,0.735772469313815,-0.856821299064905,0,1.35182935198536,-0.856821299064905,0.73414273853127,0,0,1.35742131248891
639,0.642413734458387,-0.668636716902256,0,1.28181030084379,-0.668636716902256,0.447075059189828,0,0,1.28399204984523
640,0.0699945474043489,0.422522709704936,1,0.852495910553262,0.422522709704936,0.178525440216401,0.422522709704936,0.178525440216401,0.847399490745024
641,0.358080257195979,-0.145914313849062,0,1.06856019289698,-0.145914313849062,0.0212909869860425,0,0,1.06784759537944
642,0.759918421739712,0.174920944031328,1,1.36993881630478,0.174920944031328,0.030597336660811,0.174920944031328,0.030597336660811,1.36941908965118
643,0.915380527032539,-0.206869177054614,0,1.4865353952744,-0.206869177054614,0.0427948564152532,0,0,1.4876450726386
644,0.44193175714463,0.559387117624283,1,1.13144881785847,0.559387117624283,0.312913947364003,0.559387117624283,0.312913947364003,1.13514271235637
645,0.614816822577268,0.644462027121335,1,1.26111261693295,0.644462027121335,0.415331304401341,0.644462027121335,0.415331304401341,1.26167432525238
646,0.870394696015865,-0.266545248217881,0,1.4527960220119,-0.266545248217881,0.0710463693475317,0,0,1.44414511197177
647,0.761331358924508,0.654845155775547,1,1.37099851919338,0.654845155775547,0.428822178042701,0.654845155775547,0.428822178042701,1.36991193279552
648,0.289918803842738,0.534034195821732,1,1.01743910288205,0.534034195821732,0.285192522306964,0.534034195821732,0.285192522306964,1.01740227524411
649,0.174183644820005,-0.159953349269927,0,0.580612149400016,-0.159953349269927,0.0255850739426671,0,0,0.574533647630401
650,0.0166205374989659,0.775022644549608,1,0.812465403124224,0.775022644549608,0.600660099564668,0.775022644549608,0.600660099564668,0.809700999044724
651,0.132626056438312,0.237559606321156,1,0.899469542328734,0.237559606321156,0.0564345665554626,0.237559606321156,0.0564345665554626,0.892762406672714
652,0.48673735326156,0.0195311098359525,1,1.16505301494617,0.0195311098359525,0.000381464251424041,0.0195311098359525,0.000381464251424041,1.16009326733483
653,0.737080940511078,-0.479123062919825,0,1.35281070538331,-0.479123062919825,0.229558909421675,0,0,1.34856784836089
654,0.954790627816692,-0.496905237901956,0,1.51609297086252,-0.496905237901956,0.246914815454399,0,0,1.52259976369214
655,0.408582478063181,-0.361025453079492,0,1.10643685854739,-0.361025453079492,0.130339377771252,0,0,1.10765759693754
656,0.0910646601114422,0.244200638495386,1,0.868298495083582,0.244200638495386,0.059633951841554,0.244200638495386,0.059633951841554,0.871285469810947
657,0.0856256459373981,0.783108023460954,1,0.864219234453049,0.783108023460954,0.613258176408923,0.783108023460954,0.613258176408923,0.86298204939943
658,0.900187154999003,-0.370811030268669,0,1.47514036624925,-0.370811030268669,0.137500820168912,0,0,1.47533442643414
659,0.225152260391042,0.75771768251434,1,0.968864195293281,0.75771768251434,0.574136086394902,0.75771768251434,0.574136086394902,0.969568207365604
660,0.633472683373839,-0.251093180384487,0,1.27510451253038,-0.251093180384487,0.0630477852355965,0,0,1.28027095371197
661,0.130168144358322,-0.18975706351921,0,0.43389381452774,-0.18975706351921,0.0360077431554334,0,0,0.446179509146943
662,0.50136271561496,0.341088614426553,1,1.17602203671122,0.341088614426553,0.116341442891426,0.341088614426553,0.116341442891426,1.17196725216543
663,0.413185105659068,0.443524451926351,1,1.1098888292443,0.443524451926351,0.19671393945657,0.443524451926351,0.19671393945657,1.11463557061418
664,0.230225899023935,-0.74529492482543,0,0.767419663413117,-0.74529492482543,0.555464524970543,0,0,0.772411536662655
665,0.446579537820071,0.530295697506517,1,1.13493465336505,0.530295697506517,0.281213526793924,0.530295697506517,0.281213526793924,1.13024345138319
666,0.2684242175892,-0.698812160175294,0,0.894747391963999,-0.698812160175294,0.48833843520886,0,0,0.899058596957127
667,0.2066727115307,0.155897698830813,1,0.955004533648025,0.155897698830813,0.0243040925007429,0.155897698830813,0.0243040925007429,0.961921344190824
668,0.463145756861195,0.533564080484211,1,1.1473593176459,0.533564080484211,0.284690627982962,0.533564080484211,0.284690627982962,1.14955484189308
669,0.681655851192772,-0.864152146037668,0,1.31124188839458,-0.864152146037668,0.746758931501507,0,0,1.30681163226353
670,0.885035891551524,-0.247126213740557,0,1.46377691866364,-0.247126213740557,0.0610713655177437,0,0,1.45697543426161
671,0.192353524733335,-0.834393078926951,0,0.641178415777783,-0.834393078926951,0.696211810161197,0,0,0.640339768925766
672,0.26104178908281,0.530773587524891,1,0.995781341812108,0.530773587524891,0.281720601214043,0.530773587524891,0.281720601214043,0.996853414042062
673,0.0913827342446893,0.870382244233042,1,0.868537050683517,0.870382244233042,0.757565251076147,0.870382244233042,0.757565251076147,0.871811094042981
674,0.176768355071545,-0.846546137239784,0,0.589227850238482,-0.846546137239784,0.716640362475599,0,0,0.587745409855774
675,0.528127170633525,0.0867108423262835,1,1.19609537797514,0.0867108423262835,0.00751877017693359,0.0867108423262835,0.00751877017693359,1.19538493537396
676,0.691271169111133,-0.560069055296481,0,1.31845337683335,-0.560069055296481,0.313677346700692,0,0,1.31749609974886
677,0.678709508385509,0.393620617687702,1,1.30903213128913,0.393620617687702,0.154937190668848,0.393620617687702,0.154937190668848,1.31446220185406
678,0.188928285380825,0.386651553213596,1,0.941696214035619,0.386651553213596,0.149499423602487,0.386651553213596,0.149499423602487,0.943422444520683
679,0.613769950112328,0.611336570233107,1,1.26032746258425,0.611336570233107,0.373732402104378,0.611336570233107,0.373732402104378,1.25228350265775
680,0.962571653537452,-0.985816183499992,0,1.52192874015309,-0.985816183499992,0.97183354765049,0,0,1.52349330094559
681,0.0019574377220124,0.985410477500409,1,0.801468078291509,0.985410477500409,0.971033809167584,0.985410477500409,0.971033809167584,0.803164672881722
682,0.424364651786163,0.812925951555371,1,1.11827348883962,0.812925951555371,0.660848602712206,0.812925951555371,0.660848602712206,1.11996258310339
683,0.00977976224385202,0.633335126098245,1,0.807334821682889,0.633335126098245,0.40111338194988,0.633335126098245,0.40111338194988,0.804048915614287
684,0.720663667889312,0.568678630981594,1,1.34049775091698,0.568678630981594,0.3233953853351,0.568678630981594,0.3233953853351,1.34766757894581
685,0.0417355983518064,0.323109096381813,1,0.831301698763855,0.323109096381813,0.104399488164672,0.323109096381813,0.104399488164672,0.832754999042878
686,0.329137432621792,-0.383162928745151,0,1.04685307446634,-0.383162928745151,0.146813829964561,0,0,1.04392209360732
687,0.795316926203668,-0.387306825257838,0,1.39648769465275,-0.387306825257838,0.150006576891305,0,0,1.39106086602185
688,0.833594089606777,-0.578486781567335,0,1.42519556720508,-0.578486781567335,0.334646956448134,0,0,1.42598965008713
689,0.148002341622487,-0.463733235839754,0,0.493341138741622,-0.463733235839754,0.215048514022409,0,0,0.497323963315049
690,0.499336719978601,0.86714549921453,1,1.17450253998395,0.86714549921453,0.751941316808017,0.86714549921453,0.751941316808017,1.16970346730846
691,0.190190807683393,0.0494838915765286,1,0.942643105762545,0.0494838915765286,0.00244865552555763,0.0494838915765286,0.00244865552555763,0.941612746965265
692,0.0339592252857983,0.642238665372133,1,0.825469418964349,0.642238665372133,0.412470503298979,0.642238665372133,0.412470503298979,0.828370283098188
693,0.344434704864398,-0.996885567903519,0,1.0583260286483,-0.996885567903519,0.993780835494321,0,0,1.06304395792885
694,0.195461161667481,-0.734380031004548,0,0.65153720555827,-0.734380031004548,0.539314029938241,0,0,0.646210530426372
695,0.102365234401077,-0.741719400044531,0,0.34121744800359,-0.741719400044531,0.550147668402419,0,0,0.342271027192959
696,0.551868135109544,0.644028506241739,1,1.21390110133216,0.644028506241739,0.414772716851965,0.644028506241739,0.414772716851965,1.21785675331405
697,0.555111500201747,0.90004493156448,1,1.21633362515131,0.90004493156448,0.81008087883491,0.90004493156448,0.81008087883491,1.22720641630105
698,0.433951252140105,-0.913802133407444,0,1.12546343910508,-0.913802133407444,0.835034339019996,0,0,1.11866642560662
699,0.881708652945235,-0.353092660661787,0,1.46128148970893,-0.353092660661787,0.12467442701322,0,0,1.46501411160424
700,0.676860593492165,0.809392065275461,1,1.30764544511912,0.809392065275461,0.655115515330875,0.809392065275461,0.655115515330875,1.30188045991122
701,0.0174052808433771,0.406897147186101,1,0.813053960632533,0.406897147186101,0.165565288388187,0.406897147186101,0.165565288388187,0.806013780748514
702,0.992073252331465,-0.45037685520947,0,1.5440549392486,-0.45037685520947,0.202839311708372,0,0,1.54285642852412
703,0.602828855626285,0.818238933570683,1,1.25212164171971,0.818238933570683,0.669514952410889,0.818238933570683,0.669514952410889,1.24525024855741
704,0.219495548866689,-0.147188044618815,0,0.731651829555631,-0.147188044618815,0.0216643204787103,0,0,0.728397843985921
705,0.827815217664465,0.680610579904169,1,1.42086141324835,0.680610579904169,0.463230761477489,0.680610579904169,0.463230761477489,1.41871604783854
706,0.265572188887745,-0.290375451557338,0,0.885240629625817,-0.290375451557338,0.0843179028671281,0,0,0.882655865255785
707,0.267641850979999,0.329693500883877,1,1.000731388235,0.329693500883877,0.108697804525067,0.329693500883877,0.108697804525067,1.00189042097349
708,0.95915947901085,-0.428083650767803,0,1.51936960925814,-0.428083650767803,0.18325561205469,0,0,1.51235273882888
709,0.496369378874078,-0.321971635799855,0,1.17227703415556,-0.321971635799855,0.103665734259634,0,0,1.17357931483984
710,0.479504356626421,0.927010833285749,1,1.15962826746982,0.927010833285749,0.859349085029139,0.927010833285749,0.859349085029139,1.15937784591295
711,0.698546762112528,-0.912459970451891,0,1.3239100715844,-0.912459970451891,0.832583197677067,0,0,1.3222414874909
712,0.832749157678336,0.0578181366436184,1,1.42456186825875,0.0578181366436184,0.00334293692494012,0.0578181366436184,0.00334293692494012,1.42537935034626
713,0.964561035856605,-0.373202779330313,0,1.52342077689245,-0.373202779330313,0.13928031449987,0,0,1.51651373330759
714,0.0657499327789992,0.655355437193066,1,0.849312449584249,0.655355437193066,0.429490749058515,0.655355437193066,0.429490749058515,0.85504625492818
715,0.0279047728981823,-0.69390625692904,0,0.0930159096606076,-0.69390625692904,0.481505893405271,0,0,0.106208386837233
716,0.0254562045447528,-0.992134666070342,0,0.0848540151491761,-0.992134666070342,0.984331195618509,0,0,0.0899735682282362
717,0.578978950856254,0.752389898058027,1,1.23423421314219,0.752389898058027,0.566090558699768,0.752389898058027,0.566090558699768,1.24090784465538
718,0.23009585076943,-0.964990881737322,0,0.766986169231435,-0.964990881737322,0.931207401836173,0,0,0.766130623877246
719,0.608912195777521,-0.667050458490849,0,1.25668414683314,-0.667050458490849,0.444956314172851,0,0,1.25372454794655
720,0.0196449519135058,-0.604253486264497,0,0.0654831730450193,-0.604253486264497,0.365122275662799,0,0,0.0708892217581612
721,0.201499700546265,0.727048908360302,1,0.951124775409698,0.727048908360302,0.528600115147908,0.727048908360302,0.528600115147908,0.943583538793552
722,0.680391882546246,0.67089664703235,1,1.31029391190968,0.67089664703235,0.45010231099925,0.67089664703235,0.45010231099925,1.30965373481112
723,0.978801259305328,-0.372369337826967,0,1.534100944479,-0.372369337826967,0.138658923753694,0,0,1.53032192354455
724,0.421467223204672,0.415483326185495,1,1.1161004174035,0.415483326185495,0.172626394338162,0.415483326185495,0.172626394338162,1.11460815301027
725,0.666076953755692,-0.962562861852348,0,1.29955771531677,-0.962562861852348,0.926527263017382,0,0,1.30216438203114
726,0.183004495222121,0.671863214112818,1,0.937253371416591,0.671863214112818,0.451400178478007,0.671863214112818,0.451400178478007,0.944610947088269
727,0.856323843821883,0.089386526029557,1,1.44224288286641,0.089386526029557,0.00798995103563267,0.089386526029557,0.00798995103563267,1.44436512930049
728,0.409308029105887,-0.170516616664827,0,1.10698102182942,-0.170516616664827,0.0290759165588195,0,0,1.10390921349495
729,0.272316131740809,-0.331337200943381,0,0.907720439136028,-0.331337200943381,0.109784340728994,0,0,0.9099936789129
730,0.250106420600787,-0.610597470309585,0,0.833688068669289,-0.610597470309585,0.372829270748465,0,0,0.831011306155571
731,0.858672239352018,0.678351789247245,1,1.44400417951401,0.678351789247245,0.460161149974938,0.678351789247245,0.460161149974938,1.44761460402969
732,0.270035076420754,-0.649940721224994,0,0.900116921402514,-0.649940721224994,0.422422941106465,0,0,0.897586843786934
733,0.238124761730433,0.572625766508281,1,0.978593571297824,0.572625766508281,0.327900268469197,0.572625766508281,0.327900268469197,0.968869377911117
734,0.962326566921547,0.980663796886802,1,1.52174492519116,0.980663796886802,0.961701482524438,0.980663796886802,0.961701482524438,1.51994027085317
735,0.429023762000725,-0.285839073825628,0,1.12176782150054,-0.285839073825628,0.0817039761254926,0,0,1.11529550927686
736,0.812402354087681,-0.237480826210231,0,1.40930176556576,-0.237480826210231,0.0563971428174938,0,0,1.40962002900912
737,0.691377972718328,-0.614393409341574,0,1.31853347953875,-0.614393409341574,0.377479261442363,0,0,1.31516357055108
738,0.895823300117627,0.773761238437146,1,1.47186747508822,0.773761238437146,0.598706454107786,0.773761238437146,0.598706454107786,1.47100949291335
739,0.420908000320196,0.070808372925967,1,1.11568100024015,0.070808372925967,0.00501382567642281,0.070808372925967,0.00501382567642281,1.11093495478043
740,0.469513456337154,-0.860580089967698,0,1.15213509225287,-0.860580089967698,0.740598091248811,0,0,1.15402804727704
741,0.535814596572891,-0.221687157638371,0,1.20186094742967,-0.221687157638371,0.0491451958617799,0,0,1.19507786610526
742,0.581976372748613,-0.0689359991811216,0,1.23648227956146,-0.0689359991811216,0.0047521719830996,0,0,1.22359288807931
743,0.842529915738851,0.795445599127561,1,1.43189743680414,0.795445599127561,0.632733701171404,0.795445599127561,0.632733701171404,1.43281920238146
744,0.587047870503739,0.190502387471497,1,1.2402859028778,0.190502387471497,0.0362911596323404,0.190502387471497,0.0362911596323404,1.23916121333046
745,0.0305382229853421,0.526831067167223,1,0.822903667239007,0.526831067167223,0.277550973332555,0.526831067167223,0.277550973332555,0.821408642345426
746,0.493087165988982,-0.310378244612366,0,1.16981537449174,-0.310378244612366,0.0963346547286537,0,0,1.17199097206706
747,0.700133507372811,-0.954558484256268,0,1.32510013052961,-0.954558484256268,0.911181899865623,0,0,1.32624166943471
748,0.841778185684234,-0.657716779969633,0,1.43133363926318,-0.657716779969633,0.432591362653622,0,0,1.42252434332425
749,0.303406728897244,0.225577123463154,1,1.02755504667293,0.225577123463154,0.050885038629911,0.225577123463154,0.050885038629911,1.01462792932996
750,0.853205111343414,0.398305014241487,1,1.43990383350756,0.398305014241487,0.158646884369911,0.398305014241487,0.158646884369911,1.4397328933653
751,0.887039376655594,-0.943451150786132,0,1.4652795324917,-0.943451150786132,0.890100073919676,0,0,1.47102897720341
752,0.634895194787532,0.633227108512074,1,1.27617139609065,0.633227108512074,0.400976570954562,0.633227108512074,0.400976570954562,1.27198493451086
753,0.30404722946696,-0.416346304584295,0,1.02803542210022,-0.416346304584295,0.173344245340998,0,0,1.01642380783807
754,0.675293515436351,-0.740907547995448,0,1.30647013657726,-0.740907547995448,0.548943994676627,0,0,1.29706883218857
755,0.862281186738983,-0.939433752093464,0,1.44671089005424,-0.939433752093464,0.882535774572404,0,0,1.43849447509334
756,0.0557925244793296,0.0113113732077181,1,0.841844393359497,0.0113113732077181,0.000127947163844284,0.0113113732077181,0.000127947163844284,0.84487918824852
757,0.688585502794012,-0.769181836396456,0,1.31643912709551,-0.769181836396456,0.591640697442224,0,0,1.32452357316851
758,0.638240648433566,-0.582661728840321,0,1.27868048632517,-0.582661728840321,0.339494690255192,0,0,1.28471217325739
759,0.404146410757676,0.457077200058848,1,1.10310980806826,0.457077200058848,0.208919566813636,0.457077200058848,0.208919566813636,1.09942807836643
760,0.974078216124326,-0.130141705274582,0,1.53055866209324,-0.130141705274582,0.0169368634517761,0,0,1.53837813486103
761,0.98282960196957,-0.774223739746958,0,1.53712220147718,-0.774223739746958,0.599422399187765,0,0,1.54149078239511
762,0.636027537751943,-0.475506311748177,0,1.27702065331396,-0.475506311748177,0.226106252512354,0,0,1.27004884912177
763,0.882709241239354,-0.0172724020667374,0,1.46203193092952,-0.0172724020667374,0.000298335873155035,0,0,1.457050210236
764,0.100196884712204,0.996588159352541,1,0.875147663534153,0.996588159352541,0.993187959361686,0.996588159352541,0.993187959361686,0.879544404247168
765,0.814676254987717,0.590293241664767,1,1.41100719124079,0.590293241664767,0.348446111155099,0.590293241664767,0.348446111155099,1.42117952137911
766,0.594757313840091,0.298765198793262,1,1.24606798538007,0.298765198793262,0.0892606440099775,0.298765198793262,0.0892606440099775,1.25082893388617
767,0.80745077948086,0.747719380538911,1,1.40558808461064,0.747719380538911,0.559084272033492,0.747719380538911,0.559084272033492,1.41109207769688
768,0.431004419689998,0.188370670657605,1,1.1232533147675,0.188370670657605,0.0354835095639959,0.188370670657605,0.0354835095639959,1.12943466420005
769,0.95115710538812,0.183805634267628,1,1.51336782904109,0.183805634267628,0.0337845111885251,0.183805634267628,0.0337845111885251,1.51624176553412
770,0.995783706428483,0.185914602130651,1,1.54683777982136,0.185914602130651,0.0345642392853984,0.185914602130651,0.0345642392853984,1.55089836891282
771,0.925860333489254,0.805745232384652,1,1.49439525011694,0.805745232384652,0.649225379510597,0.805745232384652,0.649225379510597,1.49277719754769
772,0.881599077722058,0.3986233510077,1,1.46119930829154,0.3986233510077,0.158900575968608,0.3986233510077,0.158900575968608,1.4591993670945
773,0.771743346238509,0.752190439030528,1,1.37880750967888,0.752190439030528,0.565790456568939,0.752190439030528,0.565790456568939,1.37694498620691
774,0.387428460642695,0.00736065441742539,1,1.09057134548202,0.00736065441742539,5.4179233452764e-05,0.00736065441742539,5.4179233452764e-05,1.08737832604096
775,0.245037284679711,-0.915952620562166,0,0.81679094893237,-0.915952620562166,0.838969203114699,0,0,0.816495939253754
776,0.941133798332885,-0.442164679057896,0,1.50585034874966,-0.442164679057896,0.195509603406372,0,0,1.50844706926096
777,0.214351875940338,0.353136739227921,1,0.960763906955253,0.353136739227921,0.124705556592529,0.353136739227921,0.124705556592529,0.959772417014911
778,0.585468485485762,-0.904083902481943,0,1.23910136411432,-0.904083902481943,0.81736770272698,0,0,1.23755886470699
779,0.396629426395521,0.908265011385083,1,1.09747206979664,0.908265011385083,0.824945330906345,0.908265011385083,0.824945330906345,1.10209396505803
780,0.131984238047153,0.619933500420302,1,0.898988178535365,0.619933500420302,0.384317544943369,0.619933500420302,0.384317544943369,0.905949918876049
781,0.341667271917686,0.898693502414972,1,1.05625045393826,0.898693502414972,0.807650011282889,0.898693502414972,0.807650011282889,1.06346351821163
782,0.198577248025686,0.894496838562191,1,0.948932936019264,0.894496838562191,0.800124594197754,0.894496838562191,0.800124594197754,0.93414629193581
783,0.579772318946198,-0.202428955119103,0,1.23482923920965,-0.202428955119103,0.0409774818706119,0,0,1.2313394163894
784,0.656709995586425,0.59899564133957,1,1.29253249668982,0.59899564133957,0.358795778343803,0.59899564133957,0.358795778343803,1.27967343291031
785,0.232100309338421,0.933297989424318,1,0.974075232003815,0.933297989424318,0.871045137063475,0.933297989424318,0.871045137063475,0.976452992759069
786,0.462926865322515,-0.77010300103575,0,1.14719514899189,-0.77010300103575,0.593058632204268,0,0,1.14510759135534
787,0.767040675738826,-0.411341897211969,0,1.37528050680412,-0.411341897211969,0.169202156401942,0,0,1.37209564198541
788,0.78479983471334,0.607395381201059,1,1.38859987603501,0.607395381201059,0.368929149104379,0.607395381201059,0.368929149104379,1.38988403250278
789,0.628033165587112,0.5281269303523,1,1.27102487419033,0.5281269303523,0.278918054563344,0.5281269303523,0.278918054563344,1.26959827531327
790,0.0292371809482574,-0.242118430323899,0,0.0974572698275248,-0.242118430323899,0.0586213343025086,0,0,0.0976606018152496
791,0.00338574731722474,0.599554081913084,1,0.802539310487919,0.599554081913084,0.359465097138641,0.599554081913084,0.359465097138641,0.806715314502243
792,0.219129827572033,-0.491570567246527,0,0.730432758573443,-0.491570567246527,0.241641622583072,0,0,0.73700369396074
793,0.276878783479333,0.597816987428814,1,1.0076590876095,0.597816987428814,0.357385150458463,0.597816987428814,0.357385150458463,1.01141864418309
794,0.65636914758943,-0.657574661076069,0,1.29227686069207,-0.657574661076069,0.432404434889307,0,0,1.29322355544522
795,0.693060321500525,-0.747050893492997,0,1.31979524112539,-0.747050893492997,0.558085037468685,0,0,1.31563896283031
796,0.28454527258873,-0.37328477576375,0,0.948484241962433,-0.37328477576375,0.139341523816993,0,0,0.951214732491853
797,0.0639172522351146,-0.842616332694888,0,0.213057507450382,-0.842616332694888,0.710002284124182,0,0,0.218650795547094
798,0.650331558194011,-0.0892046480439603,0,1.28774866864551,-0.0892046480439603,0.00795746923264684,0,0,1.28715500021976
799,0.359844222897664,-0.359863928984851,0,1.06988316717325,-0.359863928984851,0.129502047384414,0,0,1.07505774324103
800,0.634956623660401,0.555583770852536,1,1.2762174677453,0.555583770852536,0.308673326434723,0.555583770852536,0.308673326434723,1.2780327595823
